day,request_time,order_distance,order_fare,pick_index,drop_index,order_time
27,68942,1674.0,6.0,107,148,369
19,66382,3701.0,17.0,162,142,1586
17,64822,4603.0,12.0,238,41,909
27,68943,5826.0,13.5,246,88,746
19,72150,3154.0,10.0,162,107,799
20,68767,6759.0,19.5,261,230,1629
26,68026,4023.0,13.5,141,142,1076
6,70792,12038.0,22.5,158,41,981
12,75353,5633.0,12.5,232,233,668
7,73250,2108.0,7.0,75,236,443
3,77272,3879.0,11.0,114,68,725
27,68167,4249.0,15.0,114,161,1257
11,68967,6067.0,27.0,163,24,2668
10,67858,4538.0,16.0,163,107,1569
13,65753,1143.0,7.0,90,186,573
21,67176,644.0,5.0,211,249,316
11,75583,3267.0,10.0,162,141,749
13,65094,1287.0,9.5,230,162,830
3,77989,4184.0,13.5,234,48,1069
12,67967,4715.0,17.0,234,48,1540
24,72759,2092.0,6.5,249,90,328
12,69882,2462.0,9.0,90,162,741
26,78311,2832.0,8.0,43,239,464
25,74568,5955.0,13.5,237,41,877
6,79102,2092.0,19.0,100,162,1972
17,70533,612.0,5.5,163,161,365
4,72315,2108.0,8.0,162,170,585
19,72013,3508.0,12.0,230,113,1037
20,71710,2430.0,9.0,100,163,725
28,78047,3058.0,8.5,158,50,539
27,65332,1770.0,8.5,234,249,641
20,77490,2237.0,5.5,237,236,217
26,75690,1336.0,6.0,68,48,415
17,65832,1255.0,5.0,125,249,246
10,67044,2736.0,8.5,239,237,562
10,66605,4023.0,13.0,79,68,1059
20,76237,2720.0,12.0,100,233,1110
12,67471,2849.0,10.5,186,48,872
10,70172,772.0,3.5,170,107,121
10,66840,2221.0,7.5,238,142,432
11,71236,4828.0,11.5,231,246,576
24,73388,3895.0,10.5,142,137,802
18,74944,3927.0,11.0,246,231,738
14,79182,7403.0,16.0,237,166,905
6,78648,6212.0,17.0,113,143,1384
12,77279,11426.0,24.5,231,238,1467
5,77724,3138.0,9.5,263,239,693
20,74157,5472.0,19.5,237,113,1820
12,76901,3154.0,8.0,48,238,481
21,65179,4731.0,14.0,137,79,978
19,78861,2736.0,9.0,161,236,566
20,67304,1609.0,5.5,114,234,284
21,73690,1239.0,6.5,161,233,420
11,70831,3380.0,14.0,143,236,1225
19,67769,1143.0,6.5,163,142,464
17,77835,4538.0,13.0,164,143,1044
28,72734,5938.0,19.5,100,144,1774
7,77482,1658.0,6.5,161,233,454
25,69519,2366.0,7.0,75,166,433
27,72980,4249.0,12.0,163,263,906
24,67220,3508.0,10.5,230,249,816
12,70367,966.0,4.5,237,236,210
3,68981,3460.0,9.5,144,137,692
13,65158,3541.0,12.5,162,263,1044
13,68156,1609.0,7.5,50,230,572
11,66548,1481.0,8.0,230,48,663
6,76978,805.0,3.5,237,141,128
7,78418,3380.0,18.0,100,137,1673
25,66973,6212.0,19.0,107,50,1677
19,71032,1931.0,7.0,142,239,449
10,67180,2897.0,13.5,161,236,1170
4,75728,3557.0,8.5,246,48,456
26,73474,4072.0,10.5,74,262,715
26,76996,1609.0,6.5,107,79,405
11,76153,8707.0,18.5,231,162,1012
28,75207,3315.0,10.0,230,43,640
7,74928,1722.0,6.0,75,236,377
4,70993,8513.0,20.0,229,125,1316
5,65711,1963.0,10.5,162,164,884
17,66510,5102.0,14.0,262,163,1054
6,78854,4506.0,12.0,161,263,831
4,66636,1287.0,5.0,140,229,241
25,67025,11104.0,26.0,161,13,1698
27,67722,1931.0,6.5,238,151,364
25,74190,1996.0,8.0,100,107,687
27,73249,3412.0,10.5,186,144,800
12,72733,2849.0,9.5,170,141,661
24,72778,2752.0,8.0,90,246,531
20,69835,2478.0,9.0,158,144,753
19,68478,2575.0,12.0,161,137,1038
6,73432,1127.0,5.5,158,231,280
6,73972,1384.0,5.5,229,161,349
6,75181,2736.0,9.5,141,143,740
26,75879,4828.0,16.0,158,232,1464
6,67122,1127.0,6.5,186,230,447
21,70004,2012.0,7.5,24,43,524
12,74503,1577.0,5.5,234,249,309
27,73592,3219.0,8.5,75,262,514
4,66219,3862.0,11.0,144,170,750
20,78371,3154.0,10.0,113,170,752
3,66096,1304.0,5.5,229,141,322
17,69955,2076.0,7.0,162,234,485
3,71989,966.0,5.0,237,236,260
11,76657,2462.0,7.5,162,107,475
13,77593,1996.0,8.0,68,137,600
17,73720,1271.0,5.0,142,230,268
14,69631,2575.0,9.0,142,186,643
27,78045,2237.0,9.5,48,161,781
11,68697,1931.0,8.0,234,114,619
28,72680,6470.0,15.5,166,141,1015
12,74063,1127.0,4.5,161,170,231
7,68110,2897.0,10.5,50,68,746
24,72196,6437.0,17.0,158,237,1294
11,67784,6019.0,20.0,140,79,1918
27,69535,3251.0,10.5,163,236,787
26,72387,950.0,4.5,163,230,207
18,67208,3541.0,14.5,236,140,1331
11,78894,3090.0,10.0,148,249,756
3,78529,4989.0,14.0,125,170,1032
12,67910,1127.0,5.5,246,158,339
7,71878,1400.0,5.5,143,239,293
25,77126,10815.0,24.5,231,233,1530
7,77224,6116.0,16.0,229,231,1282
7,74330,1770.0,10.5,161,164,911
11,73403,2414.0,7.0,249,186,394
3,67741,966.0,5.5,237,161,332
28,73061,1706.0,5.5,137,229,292
21,66389,1529.0,6.0,114,249,341
7,69914,1014.0,5.0,166,42,297
18,75122,6341.0,17.0,238,42,1227
6,69865,1400.0,8.0,230,100,662
26,76821,1931.0,8.5,79,234,655
26,77958,5295.0,12.5,87,148,794
13,71700,2060.0,8.5,249,234,693
11,66611,2382.0,9.5,107,249,721
14,67381,2124.0,6.0,114,107,293
17,66049,4184.0,3.0,48,50,93
19,71899,1609.0,6.0,249,125,345
7,65213,3444.0,12.5,142,236,1046
4,72440,1400.0,6.0,186,50,343
21,68998,966.0,5.5,158,246,340
14,66360,2736.0,10.5,249,48,818
12,78369,3058.0,10.5,144,234,821
27,71157,1384.0,7.0,161,229,490
3,71185,1127.0,5.0,100,161,245
25,77050,9817.0,23.5,43,88,1633
11,78203,4410.0,11.5,186,143,841
4,67169,3701.0,12.5,186,162,1031
26,73056,2092.0,9.0,107,68,695
12,76110,2897.0,12.5,236,162,1153
4,66875,853.0,5.5,113,79,380
7,66620,1561.0,6.5,79,137,430
25,78623,3541.0,10.0,238,152,673
17,69706,1223.0,5.0,141,237,283
21,72963,6759.0,19.5,148,48,1650
11,74076,4184.0,13.0,249,161,1052
19,72655,6598.0,17.5,186,87,1511
27,66818,1513.0,10.5,186,161,951
18,70175,2881.0,10.5,164,125,867
21,73156,6679.0,15.0,148,263,1046
4,66576,2704.0,7.5,230,142,455
12,70172,2816.0,13.0,230,162,1186
18,68961,1448.0,8.0,186,164,659
20,76906,1239.0,4.0,211,113,146
13,78261,2527.0,10.5,88,45,905
25,67889,644.0,4.0,237,141,198
12,65283,4731.0,17.0,161,249,1568
5,75403,8578.0,19.0,163,148,1201
27,69535,2140.0,7.0,170,163,423
12,68507,2784.0,11.5,161,186,1025
28,78562,10139.0,20.0,48,42,1031
5,71227,724.0,4.5,236,263,228
11,68703,5601.0,19.5,237,246,1749
25,64923,2253.0,10.5,246,161,872
13,71649,6437.0,18.0,229,151,1327
27,71400,1883.0,9.0,230,170,762
5,72700,8047.0,18.0,68,238,979
4,73197,4989.0,12.5,79,230,962
17,76967,499.0,3.5,236,263,119
6,68189,2752.0,8.5,231,90,562
6,74400,1770.0,6.5,90,107,444
4,70642,1802.0,7.0,41,42,402
26,67382,2543.0,16.0,237,48,1565
18,75968,1931.0,7.0,79,137,448
19,76880,1127.0,5.5,144,232,302
25,68606,3541.0,14.5,142,233,1353
13,74012,1352.0,5.0,137,79,227
28,65781,1191.0,6.0,186,164,422
6,76266,1706.0,6.0,237,236,314
11,74550,1706.0,6.5,107,170,412
19,74394,917.0,5.0,79,137,273
14,74567,1127.0,4.0,68,246,140
20,79090,1448.0,7.5,79,4,533
14,66643,8690.0,20.0,88,48,1270
21,75884,3879.0,11.0,229,114,819
17,78963,7741.0,17.0,164,74,1185
14,79057,3701.0,10.5,90,209,763
18,67267,1674.0,6.0,238,24,322
24,76006,3203.0,9.0,13,209,496
27,68900,1899.0,7.5,170,107,557
21,75712,1609.0,7.0,186,246,487
17,71701,2221.0,6.0,137,162,248
10,66053,4635.0,13.5,41,143,1106
26,70054,6775.0,18.0,107,236,1442
28,78827,2285.0,10.0,246,249,832
19,65185,4989.0,15.5,261,68,1163
3,72777,2736.0,8.5,143,238,504
10,72022,1770.0,5.0,231,158,208
14,76419,2414.0,9.5,114,158,766
4,73760,2977.0,8.5,113,48,567
5,71461,837.0,4.5,237,141,246
20,66779,1448.0,8.0,161,229,677
14,72355,5761.0,13.5,261,232,776
27,66306,3283.0,15.5,262,163,1502
4,65344,1867.0,8.0,246,230,546
27,69176,1642.0,7.5,79,144,516
4,68073,6276.0,16.0,116,239,960
4,76593,3219.0,9.5,236,238,662
13,66901,1706.0,8.5,236,237,702
10,75046,3605.0,8.5,143,24,460
6,73034,1287.0,5.5,163,143,327
5,74932,2205.0,7.5,162,236,425
5,68755,1609.0,6.5,158,68,457
4,76252,4506.0,11.5,75,162,769
6,70239,5182.0,13.5,151,48,1021
7,69990,1867.0,8.0,74,41,610
21,79071,2221.0,7.5,263,239,489
13,71895,2108.0,7.5,68,50,477
17,66489,1770.0,6.0,114,107,291
12,76218,1320.0,8.0,229,162,740
28,73120,1127.0,5.0,249,113,306
20,71589,2253.0,7.0,164,163,447
17,75618,2414.0,7.5,186,114,518
28,71337,8208.0,17.5,87,233,908
25,74115,2012.0,8.5,144,232,607
19,74075,2511.0,8.0,45,79,569
27,68857,4506.0,20.0,142,90,1915
10,75578,1931.0,6.5,100,161,385
20,77804,2897.0,9.0,263,238,568
7,71400,3862.0,10.5,24,236,705
24,67717,3524.0,12.5,262,141,1055
11,64895,982.0,12.0,68,230,1159
14,76682,2478.0,10.0,87,231,819
6,69227,3782.0,13.5,148,170,1120
26,66102,2655.0,10.0,125,186,759
7,65069,644.0,4.0,74,75,145
7,65876,3058.0,12.0,43,137,1028
25,77385,917.0,5.0,186,170,265
4,77011,1867.0,7.0,48,233,524
27,69604,1432.0,6.0,237,229,382
24,76695,2494.0,7.0,186,125,359
25,74376,7725.0,19.0,163,148,1413
12,74893,3170.0,10.5,164,229,803
26,71209,1110.0,4.5,170,162,233
25,73831,1674.0,5.5,263,237,283
26,75170,1287.0,5.5,43,142,356
26,65060,8256.0,26.0,74,48,2367
27,78373,2269.0,7.5,230,164,518
17,78406,1931.0,7.5,75,263,517
10,73256,2414.0,9.0,229,163,691
10,65228,1127.0,4.5,140,262,192
7,70557,9157.0,24.0,90,41,1934
12,69241,2092.0,7.5,166,41,448
17,71802,4184.0,11.0,230,236,732
10,77830,4506.0,12.5,161,79,945
19,70479,4361.0,14.0,229,143,1129
17,69806,805.0,4.5,164,230,245
4,67676,11475.0,25.5,125,236,1636
12,65379,483.0,5.0,50,48,297
5,77956,1609.0,7.0,186,48,459
25,71479,1867.0,9.0,140,236,721
4,75256,5794.0,14.5,163,79,1105
6,77706,4780.0,15.5,162,114,1310
4,71954,1609.0,7.5,163,142,559
18,74594,9978.0,26.0,161,88,1911
21,67655,1770.0,9.5,74,42,835
11,66002,3701.0,15.0,186,141,1404
11,76621,1287.0,5.0,234,164,263
6,65902,1191.0,10.5,230,48,943
20,71645,1448.0,6.0,151,41,353
11,77001,644.0,4.5,161,229,273
28,76367,2285.0,8.5,263,229,596
11,76386,1159.0,6.5,166,43,417
4,78809,2140.0,6.5,163,161,411
28,71520,3701.0,11.5,186,143,843
27,75512,435.0,3.5,107,234,166
10,75166,998.0,6.0,162,163,430
12,70176,998.0,6.5,234,186,485
26,75625,1127.0,5.0,68,48,282
19,68445,4394.0,15.0,162,263,1338
27,72449,1593.0,7.5,234,158,652
28,66215,3621.0,12.0,48,239,960
26,78959,2253.0,8.5,142,237,649
12,71699,805.0,4.5,237,236,224
11,66054,6325.0,22.0,107,262,2071
5,68092,1400.0,6.5,234,249,435
25,72491,1786.0,6.5,162,229,451
5,71280,1529.0,6.0,230,237,355
28,64807,5166.0,12.5,13,246,736
20,69250,2173.0,8.5,148,114,686
4,70079,1287.0,5.0,162,237,244
27,74978,3058.0,8.5,238,237,533
20,74635,6116.0,19.0,48,4,1714
19,77491,2897.0,10.5,141,230,837
20,71941,2897.0,9.0,143,43,633
21,66283,1770.0,6.5,238,239,391
7,78357,1931.0,7.5,48,161,580
6,67526,2414.0,10.5,230,237,833
28,79134,6920.0,17.5,166,48,1289
13,68555,2736.0,13.0,114,158,1083
24,71756,2414.0,7.5,88,232,434
6,71173,3058.0,11.0,164,158,978
14,75656,8594.0,19.5,237,148,1256
13,71067,1127.0,4.5,48,43,230
27,68805,2253.0,11.0,186,162,924
26,64959,4072.0,20.0,164,79,1968
20,69068,3058.0,10.5,107,229,819
11,67873,2285.0,9.0,107,170,674
12,77451,5665.0,15.0,163,211,1137
20,72448,4876.0,17.0,236,234,1488
6,67582,4957.0,14.5,261,186,1146
28,74213,547.0,4.0,164,170,197
4,68766,1094.0,5.5,163,50,309
20,67680,1127.0,4.5,141,262,178
27,68478,1883.0,-13.0,164,230,1229
18,66489,1030.0,5.0,162,141,312
10,72633,1465.0,5.0,232,224,230
11,67478,5504.0,13.5,50,238,915
12,70652,2414.0,10.5,186,163,876
6,71745,1609.0,7.0,186,68,550
25,74506,3299.0,10.5,79,170,791
27,73141,595.0,4.5,162,161,261
12,77849,3058.0,11.0,161,246,869
4,77601,1432.0,5.0,141,237,250
27,67231,1239.0,5.5,24,238,284
28,69533,1094.0,4.5,211,144,233
12,77227,4442.0,11.5,249,229,859
21,68315,2977.0,9.0,234,148,672
18,66276,2253.0,8.0,234,211,600
12,74103,1384.0,5.5,170,234,296
5,76786,14532.0,29.0,100,243,1711
11,72592,3879.0,12.0,100,141,962
12,72620,1336.0,7.5,68,246,589
4,67986,821.0,4.5,140,262,191
28,67551,1287.0,6.0,263,236,368
20,75907,2945.0,8.0,100,249,486
7,78847,5778.0,14.0,166,262,958
13,71015,1835.0,8.5,236,43,625
28,77761,1481.0,6.0,170,233,384
10,77846,4522.0,11.5,234,231,844
26,66990,2752.0,12.0,142,263,1072
17,76524,2301.0,7.0,238,236,394
4,75701,2462.0,7.5,142,238,430
5,74953,1738.0,5.0,140,263,174
26,69208,1770.0,8.5,162,140,647
11,77694,1802.0,7.5,158,114,582
3,66812,1287.0,5.0,239,142,232
20,74686,2253.0,8.0,229,107,570
4,73528,3380.0,9.0,143,237,613
27,66691,1465.0,11.0,164,230,1030
20,70190,4764.0,13.0,230,140,990
26,72704,5279.0,16.5,164,261,1481
3,68764,2414.0,9.0,211,107,707
11,77690,10155.0,21.5,79,42,1496
6,70046,1996.0,8.0,237,262,618
25,78842,5794.0,14.0,186,232,850
24,78398,1561.0,7.5,234,186,548
18,77109,4796.0,12.5,125,170,891
19,65100,2157.0,7.5,234,148,463
11,74401,2414.0,7.5,113,186,526
20,71392,3138.0,9.0,162,236,576
27,70777,1577.0,7.0,234,249,522
19,65299,2897.0,10.0,161,236,767
14,71348,2140.0,7.5,42,41,529
25,68592,1642.0,5.5,249,234,336
7,76791,3685.0,11.0,142,140,812
19,68051,3315.0,12.0,137,237,1011
5,73092,1947.0,6.5,158,234,442
18,69048,3766.0,10.5,229,79,771
14,79122,966.0,5.0,161,163,316
6,66385,2076.0,9.0,234,170,713
25,68879,1239.0,4.5,263,262,217
27,67746,3846.0,9.5,236,74,557
12,71358,1545.0,6.0,100,230,320
4,66063,4023.0,14.0,125,230,1242
11,72403,1674.0,6.5,68,170,443
11,72636,1545.0,5.0,237,236,253
21,76845,1191.0,5.0,236,140,289
28,76908,4104.0,10.5,230,239,613
24,75866,2478.0,10.0,90,79,811
19,73282,5906.0,16.5,229,68,1361
27,75005,3492.0,9.5,236,229,622
25,69276,2865.0,11.0,186,142,960
28,79006,2752.0,10.5,68,113,850
6,71918,1448.0,9.5,163,162,868
20,71141,1931.0,10.5,163,186,898
19,70744,1609.0,6.0,100,246,394
19,65590,1127.0,11.0,162,141,1020
18,72034,6566.0,16.5,237,42,1235
4,67051,3541.0,10.5,230,249,738
25,76301,1931.0,7.0,234,79,472
10,74445,1899.0,6.5,230,229,404
28,71203,3364.0,9.5,229,142,616
18,72955,3541.0,12.5,161,142,1059
10,73633,5423.0,16.0,211,233,1296
19,68495,1175.0,6.5,68,100,464
14,66937,5794.0,16.0,186,13,1179
24,68979,1400.0,5.5,144,113,278
26,77738,1931.0,6.0,263,141,364
3,68772,2897.0,8.0,238,41,469
25,74274,3219.0,10.5,238,152,680
17,66543,1770.0,7.0,143,43,436
11,70048,3685.0,10.0,48,238,661
26,74432,3701.0,14.5,79,13,1286
21,71686,4828.0,13.0,88,68,920
18,73519,2124.0,8.5,161,107,687
6,68167,2591.0,10.0,142,239,748
14,65989,2800.0,11.5,233,48,1028
3,67504,4844.0,14.5,140,151,1200
12,75367,4667.0,12.5,13,148,794
27,66023,3138.0,10.5,239,50,826
14,65870,8980.0,24.0,88,230,1915
14,71748,2092.0,6.0,229,140,325
28,75423,3219.0,11.5,246,249,910
13,76947,1609.0,8.0,90,158,691
19,67373,5794.0,16.5,141,107,1212
7,71662,4506.0,17.0,43,186,1504
7,68801,2253.0,7.5,236,239,496
28,65423,3750.0,10.0,236,143,631
12,70140,4088.0,11.5,161,249,913
18,77332,1481.0,6.0,161,164,423
5,78214,2414.0,7.5,41,42,494
7,71925,1609.0,7.0,45,148,479
21,72608,901.0,4.5,230,48,216
21,77403,4989.0,16.0,114,43,1384
11,72149,1642.0,6.0,239,238,329
24,71652,2832.0,9.0,90,163,635
24,65988,966.0,5.5,137,170,359
27,70956,7500.0,18.5,230,166,1423
14,74947,2736.0,11.5,79,186,1024
26,65596,1127.0,9.5,234,100,884
18,77206,1899.0,7.5,90,161,517
25,77498,2832.0,8.0,43,161,414
13,65748,1127.0,6.0,237,141,411
5,66733,5488.0,20.5,107,262,1872
4,76812,837.0,4.5,263,262,257
28,68823,3573.0,12.0,229,107,963
26,67627,3541.0,12.5,249,100,1018
13,70910,1287.0,6.5,90,234,488
25,67709,1770.0,8.0,163,230,617
4,66300,5263.0,14.0,170,239,1036
21,74297,1609.0,7.0,186,246,447
11,66518,12086.0,25.0,231,141,1623
26,77488,4683.0,13.0,166,236,920
13,70105,2414.0,8.0,170,79,575
7,70478,3267.0,10.5,100,137,833
7,69244,5311.0,16.0,142,263,1345
25,78071,2301.0,8.0,234,162,577
28,67871,5311.0,12.5,143,41,895
5,73112,3219.0,10.0,237,262,712
28,71640,2253.0,9.0,211,249,743
7,72397,1883.0,7.5,113,249,549
12,78827,5311.0,14.5,166,142,984
11,70317,1078.0,5.0,263,236,299
18,65593,1786.0,8.5,142,230,709
27,68378,2173.0,9.5,239,163,770
6,68332,2462.0,7.5,238,142,502
11,75802,2832.0,9.0,142,161,656
17,67632,2060.0,5.5,141,263,236
14,78879,6116.0,16.0,263,48,1214
3,72972,5343.0,13.5,68,45,903
27,78320,2124.0,6.5,186,68,360
19,67114,2092.0,13.0,164,246,1233
4,73522,4506.0,12.0,246,162,876
18,64840,2672.0,8.5,75,238,561
18,78824,4522.0,12.0,140,224,735
25,76969,3589.0,10.5,163,90,788
17,67491,1819.0,8.0,43,142,561
28,65416,1078.0,8.0,148,144,725
12,70763,2253.0,9.5,43,162,723
12,74309,2140.0,6.0,41,42,288
26,78590,1577.0,4.5,75,41,153
21,71354,7870.0,20.5,261,170,1383
21,64959,1931.0,7.0,238,166,434
24,69831,2092.0,9.5,263,140,805
6,75491,966.0,4.5,79,113,263
25,76571,6598.0,15.5,48,211,1049
26,72967,1191.0,5.0,100,170,267
27,69168,1851.0,9.5,137,100,801
27,75013,2124.0,9.5,68,79,793
17,71517,1448.0,7.0,163,162,556
10,71973,1127.0,6.0,161,229,392
25,73095,1239.0,5.5,161,237,320
25,70416,4184.0,12.5,236,170,1004
13,71786,2993.0,9.5,239,237,606
6,70860,5423.0,16.5,162,211,1405
12,76664,1481.0,5.5,140,263,283
27,69716,4120.0,12.0,236,24,872
10,70050,2736.0,8.0,75,141,520
10,69897,2430.0,9.0,113,79,697
17,76568,1770.0,6.0,229,140,317
3,73988,1465.0,5.0,164,234,210
14,73442,5391.0,13.5,142,75,963
25,65539,1931.0,10.0,230,170,902
24,67102,5134.0,15.0,48,79,1276
20,69445,1448.0,7.0,43,163,552
11,67055,1287.0,5.5,142,163,348
17,68082,5150.0,15.0,163,75,1174
24,67633,644.0,4.5,151,238,235
3,66106,1400.0,5.5,246,234,327
21,65993,805.0,5.0,262,140,266
3,72541,1513.0,5.0,236,262,229
21,65331,2205.0,9.5,234,170,822
25,75945,6067.0,13.5,50,166,735
3,65320,1400.0,6.5,170,234,476
3,66161,3541.0,15.5,163,234,1429
25,71360,2832.0,11.5,170,230,1053
28,76214,1625.0,6.5,186,234,419
27,73397,966.0,5.5,230,48,381
13,73702,2301.0,7.0,163,140,431
19,68131,1239.0,6.0,43,236,359
10,75970,1931.0,7.0,161,237,431
12,69536,5069.0,15.5,107,263,1289
25,68112,467.0,4.0,100,48,178
21,67374,1609.0,7.0,230,237,522
14,69243,6630.0,18.5,237,4,1703
19,66764,2398.0,10.5,234,79,890
10,70404,4313.0,14.0,237,100,1218
20,71386,2494.0,10.0,79,231,808
12,78832,5150.0,14.5,107,236,1168
20,75499,1609.0,7.5,48,161,564
26,76991,1191.0,5.5,100,164,340
25,78636,1207.0,4.5,186,90,150
6,74396,3058.0,10.5,148,90,832
20,67254,1947.0,9.0,161,237,706
5,73766,4458.0,11.0,79,141,699
7,77548,2816.0,9.0,151,143,621
6,74167,4989.0,15.0,229,43,1164
3,65540,4490.0,13.0,170,236,1026
20,79094,3138.0,12.0,163,239,963
12,69284,1851.0,7.5,143,43,548
13,68369,4522.0,12.0,41,237,895
11,70032,2253.0,9.5,229,48,824
11,70994,4442.0,13.5,238,50,1005
5,77829,4184.0,12.0,233,143,830
4,67622,1529.0,7.0,249,234,515
7,65740,2832.0,11.0,239,141,837
3,77204,4506.0,13.5,45,186,1032
19,68604,1287.0,6.0,234,79,392
13,69782,451.0,3.0,75,236,76
21,67839,1030.0,5.5,230,100,381
3,66145,3718.0,12.0,238,43,964
6,70824,2897.0,11.5,107,158,999
20,65370,2269.0,8.5,263,237,642
28,69285,2897.0,12.0,142,229,1114
19,76637,4007.0,11.0,43,68,819
5,71877,3026.0,8.5,263,229,539
26,76652,4603.0,18.0,79,230,1656
18,68725,1094.0,5.5,238,151,458
27,76003,6389.0,17.0,163,231,1345
18,73390,1577.0,6.0,68,234,340
4,70864,2897.0,9.0,244,116,548
11,71629,2832.0,9.0,162,236,588
19,67229,8063.0,22.5,143,231,1903
27,78853,3605.0,12.0,249,162,987
21,72225,4345.0,11.0,263,41,731
24,67492,2092.0,10.5,164,142,870
24,65810,1642.0,5.5,137,170,284
12,69897,2897.0,8.5,143,151,590
28,73176,2140.0,7.0,244,243,409
20,78434,3058.0,11.0,229,186,896
5,72626,1287.0,6.5,162,170,439
11,69008,2350.0,10.0,229,262,835
24,76731,4023.0,11.5,161,262,886
18,75532,4023.0,10.0,163,113,638
12,71076,2382.0,7.5,48,142,476
18,74727,3701.0,9.0,48,238,508
19,77585,1497.0,5.5,237,236,271
18,75285,2366.0,7.5,164,50,490
27,77693,805.0,4.0,239,238,174
18,73624,2832.0,10.5,107,186,877
27,66998,4023.0,13.5,230,79,1171
6,65755,3058.0,8.0,229,263,473
5,71222,2478.0,8.0,161,141,540
5,77527,3106.0,8.0,231,107,457
27,75256,4925.0,16.5,144,230,1436
4,69663,8916.0,22.0,113,43,1593
4,69325,805.0,4.5,87,88,190
11,70683,6759.0,15.0,87,107,816
11,75381,1770.0,7.0,142,239,433
6,77538,837.0,9.5,100,161,836
5,66244,2736.0,10.5,68,50,856
21,66210,1577.0,5.5,186,90,304
27,75178,1609.0,8.5,148,211,729
4,66266,2334.0,8.0,239,238,510
28,77764,2849.0,15.0,186,163,1511
17,67470,1287.0,5.5,114,148,274
7,76052,1770.0,5.5,237,236,293
5,75629,1609.0,6.0,237,229,357
28,74103,1239.0,5.0,43,142,254
5,71112,4184.0,14.5,158,164,1215
6,75519,2897.0,9.5,186,246,759
13,66443,1770.0,12.0,234,161,1119
13,69117,2253.0,8.0,141,262,581
18,64805,1448.0,8.5,237,162,696
24,71355,2334.0,7.5,90,79,452
14,71737,4023.0,13.5,79,161,1110
19,67975,1931.0,7.0,137,234,496
4,66793,7242.0,20.0,170,13,1591
12,78849,5279.0,15.0,161,262,1112
27,69400,5327.0,12.5,87,79,751
20,72555,2253.0,8.0,141,239,533
6,69903,2993.0,10.5,249,107,787
17,72455,3058.0,11.0,237,137,960
28,77012,4233.0,11.0,75,162,766
26,68663,1448.0,6.5,186,246,466
27,78834,5472.0,14.0,161,4,932
28,79041,1175.0,4.5,140,263,161
27,67349,821.0,5.0,166,151,262
13,75938,2736.0,8.5,43,140,509
7,71165,2478.0,9.5,234,161,789
18,72910,4892.0,15.0,43,249,1279
12,71881,982.0,4.0,170,234,155
3,78278,1159.0,5.0,48,142,252
3,74094,2092.0,9.5,90,234,805
26,77264,1770.0,7.5,161,68,579
18,77089,853.0,5.0,141,229,252
20,72489,1851.0,11.5,161,68,1069
17,66813,2124.0,7.5,237,236,469
26,69580,2189.0,11.5,164,68,981
3,65136,1448.0,6.0,50,48,349
6,74951,1625.0,7.0,48,164,465
14,76368,1609.0,6.5,164,90,418
13,76580,12472.0,25.0,239,209,1504
20,65695,3460.0,12.5,163,246,1044
18,69137,1062.0,5.5,142,239,351
25,67234,4023.0,13.0,142,68,996
10,77757,1062.0,4.5,236,237,228
19,68256,4587.0,14.0,114,50,1154
24,78150,1770.0,5.0,75,74,184
6,75882,4667.0,14.5,246,231,1122
28,69928,2285.0,8.5,107,79,661
25,72180,1867.0,7.5,41,42,543
25,69795,7886.0,19.5,261,162,1567
11,75892,7500.0,18.5,107,75,1450
25,67803,1127.0,6.5,170,164,489
5,64872,5778.0,17.0,137,211,1373
21,69968,1078.0,-5.5,148,79,352
21,70440,966.0,7.5,162,161,647
10,67320,1094.0,4.5,249,234,249
12,70464,7982.0,19.0,234,238,1421
11,71843,2092.0,9.0,164,246,739
26,70130,1561.0,5.5,137,107,276
12,73353,3315.0,10.5,231,79,796
5,75119,2285.0,7.0,163,239,420
27,65284,11233.0,33.5,87,238,2881
4,69203,4023.0,9.0,233,263,524
13,70196,1481.0,5.5,137,162,319
7,70946,2173.0,7.5,249,186,524
25,70838,1448.0,5.5,151,238,244
11,74888,3380.0,9.0,233,262,569
12,75473,1561.0,5.0,162,107,235
26,66249,2623.0,12.0,230,170,1082
3,67574,1448.0,6.0,42,74,330
6,66846,2430.0,9.0,249,114,685
4,66946,2414.0,9.0,162,236,615
6,66484,1287.0,5.5,237,43,436
25,65253,1770.0,7.0,43,142,385
27,69634,3637.0,15.0,239,161,1509
3,72318,5021.0,13.5,142,262,949
21,74101,1127.0,6.5,230,186,518
14,70727,1287.0,5.0,113,144,241
5,72904,1931.0,5.5,237,236,222
